other_links.entity_id,Full Name,Full name (vernacular),First name,Last name,Title (same as alias?),Alias,VIAF ID,Old Occupation data from Kircher DB,expertise/interests,expertise/interests major fields,office/position,Communities,Religion,Gender,Language(s),Published/circulated author?,Publication details,Spouse Name,"Location born (city, country)",birthdate,"Location died (city, country)",deathdate,Biographical notes,comments
47218.0,"Mello, Lusitano de",Lusitano de Mello,Lusitano de,Mello,,,,,,,,,,male,latin:1,,,,,,,,,
47219.0,"Mendes (Mendez), Baldassare Loyola",Baldassare Loyola Mendes (Mendez),Baldassare Loyola,Mendes (Mendez),,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:2,,,,,,,,,
47220.0,"Mendoça, Cristoforo",Cristoforo Mendoça,Cristoforo,Mendoça,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47221.0,"Mendoça, Ferdinando de",Ferdinando de Mendoça,Ferdinando de,Mendoça,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Domini Ferdinandi a Mendoça Disputationum iuris ciuilis in difficiliores leges, 1586.",,,,,,,
47222.0,"Menecard, Jean",Jean Menecard,Jean,Menecard,,,,Benedictine (O.S.B.),,,benedictine,clergy,Catholic,male,latin:1,,,,,,,,,
47223.0,"Mère, Gaspard de",Gaspard de Mère,Gaspard de,Mère,,,,,,,,,,male,latin:5,,,,,,,,,
47224.0,"Mersenne, Marin",Marin Mersenne,Marin,Mersenne,,,4.1843933E7,Minim (O.F.M. Minim.),"theology,natural philosophy,music,mathematics","religious/morality,natural philosophy,music",minim,clergy,Catholic,male,"latin,italian:1;latin:2",Yes,"Harmonie universelle, Paris 1636-7. Les Mécaniques de Galilée, Paris 1634.",,"Oizé, France",1588-9-8,"Paris, France",1648-9-1,,
47226.0,"Mikker, Andreas",Andreas Mikker,Andreas,Mikker,,Mikher,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47227.0,"Miller, Johann Baptist",Johann Baptist Miller,Johann Baptist,Miller,,,,,,,,,,male,italian:1,,,,,,,,,
47228.0,"Milliet, François Aimé-de-Dieu",François Aimé-de-Dieu Milliet,François Aimé-de-Dieu,Milliet,,Archbishop of Tarantasia (Moutiers),,Archbishop of Tarantasia (Moutiers),,,archbishop,"clergy,church_official",Catholic,male,italian:4;latin:1,,,,,,,,,
47229.0,"Misch, Johann",Johann Misch,Johann,Misch,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47230.0,"Modersohn, Heinrich",Heinrich Modersohn,Heinrich,Modersohn,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:3;italian:1,,,,,,,,,
47232.0,"Molinaeus, Jacobus",Jacobus Molinaeus,Jacobus,Molinaeus,,"Jacques du Moulin, James du Molins, James Miln",,,,,academy member ,professional,,male,latin:1,,,,,,,,member of Royal Society,
47233.0,"Moller, Daniel Wilhelm",Daniel Wilhelm Moller,Daniel Wilhelm,Moller,,,2.2132658E7,scholar,,,,,Protestant,male,latin:1,Yes,"Reimundi Rimandi Preßburger Kirchen- und Schul-Verlust, 1673.",,"Bratislava, Slovak Republic",1642-5-26,"Altdorf, Germany",1712-2-25,can we find more specific occupation terms? What kind of knowledge did he specialize in?,
47234.0,"Moltke, Levin Claus",Levin Claus Molthe,Levin Claus,Molthe,,Moltke,,,,,councillor ,,,male,latin:3,Yes,,,,,,,councillor at Holstein-Gottorf court,
47235.0,"Montalbani, Guido",Guido Montalbani,Guido,Montalbani,,,,Franciscan (O.F.M.),,,franciscan,clergy,Catholic,male,italian:1,,,,,,,,,
47236.0,"Montalbani, Ovidio",Ovidio Montalbani,Ovidio,Montalbani,,,1.7244782E7,collector,"natural philosophy,astronomy,botany,languages,collecting,medicine","natural philosophy,languages,other",physician,,Catholic,male,italian:21;latin:7,Yes,"Le Dettature delle stelle, discorso astrologico per l'anno 1663. Kiposcopia, overo Speculatione de gli horti, discorso del Rugiadoso ac_ademico della Notte, Bologna 1638.",,"Bologna, Italy",1601.0,,1671.0,,
47237.0,"Montecuccoli, Raimondo",Raimondo Montecuccoli,Raimondo,Montecuccoli,,prince,2.4639032E7,"count, soldier, diplomat, writer","military,natural philosophy","natural philosophy,other","count,general,soldier,diplomat","titled_nobility,secular_official",Catholic,male,german:1,Yes,"Trattato della guerra, Delle battaglie, Tavole militari, Discorso della guerra col Turco in Ungheria, etc.",,"Pavullo nel Frignano, Italy",1609-2-21,"Linz, Austria",1680-10-16,,
47238.0,"Montel (Montiel), Giovanni",Giovanni Montel (Montiel),Giovanni,Montel (Montiel),,,,Jesuit (S.J.),travel/exploration,travel/exploration,jesuit,clergy,Catholic,male,italian:1,,,,,,,,missionary,
47239.0,"Monte Vecchio, Casimiro de",Casimiro de Monte Vecchio,Casimiro de,Monte Vecchio,,,,Franciscan (O.F.M.),,,franciscan,clergy,Catholic,male,italian:2,,,,,,,,,
47242.0,"Morin, Jean",Jean Morin,Jean,Morin,,Joannes Morinus,3.9400456E7,Oratorian (Cong. Orat.),theology ,religious/morality,oratorian,clergy,Catholic convert,male,latin:1,Yes,"The Histoire de la délivrance de l'Église chrétienne par l'empereur Constantin, et de la grandeur et souveraineté temporelle donnée a l'Église romaine par les rois de France, 1631. Declaration, 1654.",,"Blois, France",1591.0,,1659-2-28,traveled to Rome,
47243.0,"Moscheni, Carlo",Carlo Moscheni,Carlo,Moscheni,,,,writer,,,,,,male,latin:2;italian:1,Yes,"Letter missiue, e responsiue delle bestie, Venezia 1680.",,,,,,what kind of writer?,
47244.0,"Mucamez, Job",Job Mucamez,Job,Mucamez,,Rabbi,,Rabbi,,,rabbi,other_religious,Jewish,male,hebrew:1,,,,,,,,,letter in hebrew script
47245.0,"Müller, Andreas",Andreas Müller,Andreas,Müller,,,7381809.0,scholar,orientalism,"languages,history/classical scholarship",,,Protestant,male,latin:4,Yes,"Disquisitio geographica et historica, de Chataja …, Berolini 1671",,"Greifenhagen, Germany",1630.0,"Szczecin, Poland",1694-10-26,,
47246.0,"Mumelbroth, Walter",Walter Mumelbroth,Walter,Mumelbroth,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47247.0,"Müntzer, Georg",Georg Müntzer,Georg,Müntzer,,,,,,,,,,male,latin:2,Yes,"Octavarium mariale, d. i. acht Predigen auf die Octav der Himmelfahrt Mariae etc., 1669.",,,,,,,
47248.0,"Moray, Sir Robert",Sir Robert Moray,Sir Robert,Moray,,"Murrey, Murray",6.9213708E7,"President of the Royal Society,Member of the Royal Society",,natural philosophy,"president,academy member","professional,titled_nobility",Protestant,male,latin:7;french:3,Yes,"An account, how adits & mines are wrought at Liege without air-shafts, London 1665.",,,1608?,,1673-7-4,,
47249.0,"Mutz, Vicente",Vicente Mutz,Vicente,Mutz,,"Vincente Mut i Armengol, El sargento mayor",,El sargento mayor,"astronomy,mathematics,history ","natural philosophy,history/classical scholarship","engineer,sergeant","professional,secular_ official",Catholic,male,latin:3;spanish:4,,,,"Palma, Mallorca",1614.0,,1687.0,,
47250.0,"Nadasi, Johann",Johann Nadasi,Johann,Nadasi,,,,Jesuit (S.J.),,history/classical scholarship,jesuit,clergy,Catholic,male,latin:1,Yes,"Annus Hebdomadarvm coelestium, sive, Pragae 1663. Reges Hungariae a Stephano usque Ferdinandum III.",,"Trnava, Slovak Republic",1614.0,,1688.0,,
47251.0,"Nardi, Giovanni",Giovanni Nardi,Giovanni,Nardi,,,,,medicine,natural philosophy,physician,,,male,latin:2;italian:2,Yes,"De rore disquisitio physica, Firenze 1642.",,,,,,,
47252.0,"Nardini, Carlo",Carlo Nardini,Carlo,Nardini,,,,,,,,,,male,italian:1,,,,,,,,,
47253.0,"Nay, François Joseph de",François Joseph de Nay,François Joseph de,Nay,,du Plateau,,,,,"apostolic protonotary,prior ","clergy,church_official,titled _nobility",Catholic,male,italian:1,,,,,,,,prior of Chatenoy,
47254.0,"Neagri, Cornelio",Cornelio Neagri,Cornelio,Neagri,,,,,,,,,,male,italian:1,,,,,,,,what kind of writer? Travel exploration,
47255.0,"Negri, Francesco",Francesco Negri,Francesco,Negri,,,,"Franciscan, explorer  ","exploration,polemic","travel/exploration,other",franciscan,clergy,Catholic,male,italian:2,Yes,"Epistola di Maestro Israel Hebreo, : doue apertamente si dimonstrano gli errori de'Giudei, 1629.",,,,,,,
47256.0,"Neuburger, Christian",Christian Neuburger,Christian,Neuburger,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47258.0,"Nicaise, Claude",Claude Nicaise,Claude,Nicaise,,d´Abbé Nicaise,2.7836789E7,canon in Dijon,,,canon,clergy,Catholic,male,latin:2;italian:2,Yes,"De Nummo Pantheo Hadriani Imperatoris Dissertatio, Lugdunum 1689.",,"Dijon, France",1623.0,,1701.0,what kind of scholar?,
47259.0,"Niceron, Jean François",Jean François Niceron,Jean François,Niceron,,,1.0062092E7,Minim (O.F.M. Minim.),mathematics,natural philosophy,minim,clergy,Catholic,male,latin:1,Yes,"La Perspective curieuse ou magie artificielle des effets merveilleux, Paris 1638. De iis quae spectant ad visionem directam, Paris 1646.",,"Paris,France)",1613.0,"Aix, France",1646-9-22,,
47262.0,"Nigido, Francesco",Francesco Nigido,Francesco,Nigido,,,,,,,,,,male,italian:2,,,,,,,,,
47263.0,"Nihus, Barthold",Barthold Nihus,Barthold,Nihus,,controversialist,,"Theologian, priest, abbott, Bishop of Myra",theology ,religious/morality,"priest,abbott,bishop","clergy,church_official",Catholic convert,male,latin:60,Yes,"Annotationes de communione Orientalium sub specie unica, Coloniae 1648. Irenicus, ac concordiam cum Catholicis facillima ratione ineundam Lutheranos amice_ invitans. 1634.",,"Holtorf, Germany",1590-2-7,"Erfurt, Germany",1657-3-10,was he also a bishop?,
47264.0,"Noharius, Emericus",Emericus Noharius,Emericus,Noharius,,Imre Koháry,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47268.0,"Offenhausen, Christoph",Christoph Offenhausen,Christoph,Offenhausen,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Innocentia, a Zelotypia Condemnata, A S. Udalrico, Augustanorum Episcopo, Prodigiose_ vindicata, Amberg 1676.",,,,,,,
47269.0,"Olanowski, Paul",Paul Olanowski,Paul,Olanowski,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47271.0,"Orsucci, Giambattista",Giambattista Orsucci,Giambattista,Orsucci,,,,historian,history,history/classical scholarship,,,,male,italian:1,,,,,,,,,
47272.0,"Orville, Albert d'",Albert d' Orville,Albert d',Orville,,Dorville,8816595.0,Jesuit (S.J.),travel/exploration,travel/exploration,jesuit,clergy,Catholic,male,latin:1,,,,"Brussels, Belgium",1621-8-12,"Agra, India",1662-5-8,missionary in China,
47273.0,"Ott, Christoph",Christoph Ott,Christoph,Ott,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Hoche Schuel Der lieben Elteren : Darinnen Die Christliche Kinderzucht Als der Gro_sten Ku_nsten eine gelehret wirdt, Ingolstadt 1657.",,,,,,,
47274.0,"Outreman (Oultreman), Pierre d'",Pierre d' Outreman (Oultreman),Pierre d',Outreman (Oultreman),,,,Jesuit (S.J.),hagiography,religious/morality,jesuit,clergy,Catholic,male,latin:2,Yes,"Tableaux des personnages signale_s de la Compie. de Jesus, 1623. La Vie du Venerable Pierre l'Hermite. Aucteur de la premie_re Croisade, Valencienne 1631.",,,,,,,
47276.0,"Paleari, Cesare",Cesare Paleari,Cesare,Paleari,,,,,,,,,,male,italian:1,,,,,,,,,
47277.0,"Palkowich, Martin",Martin Palkowich,Martin,Palkowich,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47278.0,"Pallavicini, Ranuccio",Ranuccio Pallavicini,Ranuccio,Pallavicini,,Cardinal,,Cardinal,,,"cardinal,inquisitor","church_official,clergy",Catholic,male,italian:1,Yes,"Ritratto di gran personaggio rappresentato a gl'occhi della serenissima Adelaida, Duchessa Elettrice di Baviera, nala Real Principessa di Savoia, Monaco 1667.",,,1632.0,,1716.0,,
47279.0,"Papebroch (Papenbroeck), Daniel (van)",Daniel (van) Papebroch (Papenbroeck),Daniel (van),Papebroch (Papenbroeck),,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:7,Yes,"Acta sanctae principis Joannae, Antwerpen 1688.",,,,,,,
47280.0,"Pappadopolis, Nicolas",Nicolas Pappadopolis,Nicolas,Pappadopolis,,,,,,,,,,male,greek:1,,,,,,,,,letter in greek script
47281.0,"Pardies, Ignace Gaston",Ignace Gaston Pardies,Ignace Gaston,Pardies,,,,Jesuit (S.J.),mathematics,natural philosophy,jesuit,clergy,Catholic,male,latin:2,Yes,"Elemens de geometrie, Paris 1671. Discours de la connoissance des bestes, Paris 1672. La statique : ou, La science des forces mouvantes, Paris 1673.",,,,,,,
47282.0,"Pardo, Pedro de Burdeos",Pedro de Burdeos Pardo,Pedro de Burdeos,Pardo,,,,,,,,,,male,spanish:1,,,,,,,,,
47283.0,"Parisiani, Torquato",Torquato Parisiani,Torquato,Parisiani,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47284.0,"Parvilliers, Adrien de",Adrien de Parvilliers,Adrien de,Parvilliers,,,,Jesuit (S.J.),,religious/morality,jesuit,clergy,Catholic,male,"latin,french,arabic:1;french:1",Yes,"La De_votion des pre_destine_s, ou les Stations de la Passion de Je_sus-Christ crucifie_, Paris 1609.",,,,,,,
47285.0,"Pasquale, Giovanni Pietro",Giovanni Pietro Pasquale,Giovanni Pietro,Pasquale,,,,Jesuit (S.J.),,religious/morality,jesuit,clergy,Catholic,male,italian:1,Yes,"Historia della prima chiesa di Capua, Napoli 1666.",,,,,,,
47286.0,"Paullini, Christian Franz",Christian Franz Paullini,Christian Franz,Paullini,,,2.67145862E8,physician,"history,medicine","history/classical scholarship,natural philosophy",physician,professional,Catholic,male,latin:3,Yes,"Talpa descripta, Francoforti 1689. Chronicon Coenobii Montis-Francorum Goslariae, Francoforti 1698.",,"Eisenach, Germany",1643-2-25,"Eisenach, Germany",1712-7-10,I assume catholic,
47287.0,"Pavias, [unidentified]",[unidentified] Pavias,[unidentified],Pavias,,,,,,,,,,,italian:1,,,,,,,,,
47288.0,"Payen, Antoine François",Antoine François Payen,Antoine François,Payen,,,,"astronomer, juriconsult (Avocat)",astronomy ,natural philosophy,juriconsult,secular_official,,male,italian:5;latin:6;french:1,Yes,"Specvla astronomica, Paris 1665. Prodromus Iustinianus ad restituendam e fundamentis tum canonicam tum civilem iurisprudentiam necessarius, Paris 1665.",,,,,,,
47289.0,"Peiresc, Nicolas Claude Fabri de",Nicolas Claude Fabri de Peiresc,Nicolas Claude Fabri de,Peiresc,,,5.6614685E7,lawyer,"astronomy,antiquarianism,law ","natural philosophy,history/classical scholarship,other",lawyer,professional,Catholic,male,french:11,Yes,"Origines Mvrensis Monasterii, In Heluetijs atque adeo_ Europa_ vniuersa_ celeberrimi, 1620.",,"Belgentier, France",1580-12-1,"Aix-an-Provence, France",1637-6-24,,
47290.0,"Peschwitz, Heinrich Günther von",Heinrich Günther von Peschwitz,Heinrich Günther von,Peschwitz,,,,office holder at Sachsen electorate,,,office holder,secular_official ,Protestant,male,latin:1,,,,,,,,I assume protestant,
47291.0,"Petau, Denis",Denis Petau,Denis,Petau,,Dionysius Petavius,5.171725E7,Jesuit (S.J.),theology,religious/morality, jesuit,clergy,Catholic,male,latin:2,Yes,"Opera poetica, 1642.Rationarium Temporum: In quo aetatum omnium sacra profanaque, 1633.",,"Orléans, France",1583-8-21,"Paris, France",1652-12-11,,
47292.0,"Petit, Pierre",Pierre Petit,Pierre,Petit,,,,,astronomy,natural philosophy,engineer,professional,,male,latin:2,Yes,"De Amazonibus dissertatio, 1687. Miscellanearum observationum Libri quatuor, 1682.",,"Montluçon, France",1594-12-8,"Lagny-sur-Marne, France",1677-8-20,"fortification specialist, creator of astronomical instruments",
47294.0,"Pfeiffer, Daniel",Daniel Pfeiffer,Daniel,Pfeiffer,,,,,,,,,,male,latin:1,,,,,,,,,
47295.0,"Piccolomini, Francesco",Francesco Piccolomini,Francesco,Piccolomini,,,2.8016424E7,"Jesuit (S.J.), Superior General of the Society of Jesus",,,"jesuit,jesuit general",clergy,Catholic,male,italian:1,Yes,"Vniversa philosophia de , Venetii 1594.",,"Siena, Italy",1582-10-12,"Rome, Italy",1651-6-17,,Not sure if the author is identical with our person
47296.0,"Piget, Charles",Charles Piget,Charles,Piget,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47297.0,"Pistor, Valentin",Valentin Pistor,Valentin,Pistor,,,,preacher,,religious/morality,preacher,clergy,,male,latin:2,Yes,"Christ-catholische Seelenwacht bey, Francfurti 1652.",,,,,,,
47298.0,"Plano, Ferdinando del",Ferdinando del Plano,Ferdinando del,Plano,,,,Jesuit (S.J.),,,"jesuit,rector",clergy,Catholic,male,latin:1,Yes,,,,,,,"jesuit, rector of jesuit college in Brussels",
47300.0,"Podestà, Giovanni Battista",Giovanni Battista Podestà,Giovanni Battista,Podestà,,,,"interpreter, professor",,"history/classical scholarship,languages","interpreter,professor",professional,,male,latin:14;italian:1,Yes,"Annali ottomanici, Vienna 1672. Fax reminiscentiae ad accessum practicum in lectiones scripturarum arabicarum vocalibus destitutarum : praesupposita scientia grammaticali, Vienae 1689.",,,,,,isn't he also an orientalist? What kind of professor?,
47301.0,"Porcinari, Giovanni Antonio",Giovanni Antonio Porcinari,Giovanni Antonio,Porcinari,,,,Baron d´Ocre,,,baron,titled_nobility,,male,italian:1,,,,,,,,,
47302.0,"Pouch, Ludwig",Ludwig Pouch,Ludwig,Pouch,,,,,,,,,,male,latin:2,,,,,,,,,
47303.0,"Poussines, Pierre",Pierre Poussines,Pierre,Poussines,,Petrus Possinus,7.6339685E7,Jesuit (S.J.),,religious/morality,jesuit,clergy,Catholic,male,latin:1,Yes,"Historia Societatis Iesu, Antverpiae 1620.",,,1609.0,,1686.0,,
47304.0,"Preti, Pietro Antonio",Pietro Antonio Preti,Pietro Antonio,Preti,,,,,,,,,,male,italian;2,,,,,,,,,
47305.0,"Price, John",John Price,John,Price,,,,keeper of coins at Medici court,antiquarianism,history/classical scholarship,classicist,secular_official,Catholic,male,latin:1,Yes,notes to Methamorphoses or Apuleius,,,1602.0,Rome,1676.0,,
47306.0,"Ragusa, Diego",Diego Ragusa,Diego,Ragusa,,,,physician,medicine,natural philosophy,physician,professional,,male,italian:1,,,,,,,,,
47307.0,"Rautenfels, Jakob",Jakob Rautenfels,Jakob,Rautenfels,,,,,travel/exploration,travel/exploration,,titled_nobility,,male,italian:1,Yes,"Viaggio di Spitzberga o Grolando, Bologna 1680.",,,,,,"traveler from Courland to Moskow, Lapland, Nova Zembla",
47308.0,"Rautenstein, Johann Ernst",Johann Ernst Rautenstein,Johann Ernst,Rautenstein,,Chancellor of Sulzbach,,Chancellor of Sulzbach,,,chancellor,secular_official,,male,latin:2,Yes,"Lob-Gedicht Dem ... Herrn Anton Gu_ntern, Grafen zu Oldenburg, Emden 1654.",,,,,,,
47309.0,"Redi, Francesco",Francesco Redi,Francesco,Redi,,,8.4814826E7,"physician, naturalist, poet","natural history,poetry,medicine","natural philosophy,poetry",physician,,Catholic,male,italian:4,Yes,"Osservazioni intorno alle vipere, Firenze 1664. Esperienze intorno alla generazione degl' insetti fatte, Firenze 1668.",,"Arezzo, Italy",1626-2-18,"Pisa, Italy",1697-3-1,,
47310.0,"Reinhardt, Johann Friedrich",Johann Friedrich Reinhardt,Johann Friedrich,Reinhardt,,,5.2044808E7,"statesman, traveler, author, archivist","travel/exploration,political theory","travel/exploration,other","statesman,archivist",secular_official,Protestant,male,latin:1,Yes,"commentary to Politics from Lipsius, 1702. Theatrum prudentiae elegantioris.",,,1648.0,,1721.0,I assume protestant. What kind of statesman?,
47312.0,"Reisel, Salomon",Salomon Reisel,Salomon,Reisel,,,7.7116243E7,physician to Duke of Württemberg,medicine,natural philosophy,physician,professional,,male,latin:1,Yes,"De valetudine, Basilae 1652. Niderbronner Bades-Art, Eigenschafft, Wirckung und Gebrauch, Strassbourg 1664.",,,1625.0,,1701.0,,
47313.0,"Reniger, Simon",Simon Reniger,Simon,Reniger,,von Renigen,,Imperial Ambassador at Constantinople,,,diplomat,"secular_official,titled_nobility",Catholic,male,latin:2,,,,,,,,I assume catholic,
47314.0,"Rerde, Cassien",Cassien Rerde,Cassien,Rerde,,,,Franciscan (O.F.M.),,,franciscan,clergy,Catholic,male,french:1,,,,,,,,,
47315.0,"Reyner, John",John Reyner,John,Reyner,,Johannes Reyneri filius Cools,,,,,,,,male,latin:3;persian:1,,,,,,,,,
47318.0,"Richard, François",François Richard,François,Richard,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Relation de ce qui s'est passe_ de plus remarquable a_ Saint-Erini, Paris 1657.",,,,,,,
47319.0,"Rinaldini, Carlo",Carlo Rinaldini,Carlo,Rinaldini,,Rinaldi,5.0322264E7,"professor of Mathematics at the University of Pisa, anatomy and medicine at Padova, natural philosopher","natural philosophy,mathematics,anatomy,medicine",natural philosophy,professor,professional,Catholic,male,italian:2,Yes,"Caroli Renaldini Opus mathematicum: in quo utraque algebra illustratur, 1655.",,"Ancona, Italy",1615.0,"Ancona, Italy",1698.0,,
