documentid,title,doc_type,subject,language,,author_ln,author_fn,author_occupation,,recipient_fn,recipient_ln,recipient_occupation,source_location,source_lat,source_long,sent_yr,,,,,,
2079,"Alphonsus Khonn (Kuhn) to Kircher, Ulm, 26 September / 6 October 1667",letter,,Latin,502,Khonn (Kuhn),Alphonsus,physician,51,Kircher,Athanasius,Jesuit (S.J.),Ulm,50.3577,3.5233,1667,0,26,19,,,
441,"Johann Heinrich von Kielmannseck to Kircher, Vienna, 1 January 1661",letter,,Latin,28,Kielmannseck,Johann Heinrich von,,51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1661,0,1,16,,,
864,"Cyprian Kinner to Kircher, Elbing, 16 September 1647",letter,,Latin,503,Kinner,Cyprian,physician,51,Kircher,Athanasius,Jesuit (S.J.),Elbing,54.1561,19.4045,1647,0,16,16,,,
1640,"Godefrid Alois Kinner von Löwenthurm to Kircher, Ebersdorf, 14 October 1662",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Ebersdorf,50.2199,11.0708,1662,0,14,16,,,
1641,"Godefrid Alois Kinner von Löwenthurm to Kircher, Linz, 14 September 1663",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Linz,48.3061,14.2863,1663,0,14,16,,,
1714,"Godefrid Alois Kinner von Löwenthurm to Kircher, no place, 4 March 1662",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,1662,0,4,16,,,
1181,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 28 September 1669",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1669,0,28,16,,,
1955,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 22 December 1668",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1668,0,22,16,,,
1731,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 5 January 1667",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1667,0,5,16,,,
1724,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 4 January 1666",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1666,0,4,16,,,
1686,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 4 March 1665",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1665,0,4,16,,,
1635,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 20 December 1664",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1664,0,20,16,,,
1716,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 11 October 1664",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1664,0,11,16,,,
446,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 1 May 1655",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1655,0,1,16,,,
868,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 13 March 1655",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1655,0,13,16,,,
865,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 16 September 1654",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1654,0,16,16,,,
866,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 15 February 1654",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1654,0,15,16,,,
869,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 5 December 1654",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1654,0,5,16,,,
870,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 3 June 1654",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1654,0,3,16,,,
904,"Godefrid Alois Kinner von Löwenthurm to Kircher, Prague, 9 November 1652",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1652,0,9,16,,,
873,"Godefrid Alois Kinner von Löwenthurm to Kircher, Reichenbach, 4 January 1656",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois, tutor to Archduke Karl Joseph von Habsburg,51,Kircher,Athanasius,Jesuit (S.J.),Reichenbach,50.6335,12.3056,1656,0,4,16,,,
1715,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 18 July 1663",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1663,0,18,16,,,
1642,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 29 September 1662",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1662,0,29,16,,,
1719,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 17 June 1662",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1662,0,17,16,,,
1639,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 31 December 1661",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1661,0,31,16,,,
1643,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 17 December 1661",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1661,0,17,16,,,
1713,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 22 October 1661",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1661,0,22,16,,,
1717,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 18 December 1660",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1660,0,18,16,,,
872,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 22 March 1659",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1659,0,22,16,,,
867,"Godefrid Alois Kinner von Löwenthurm to Kircher, 28 December 1658",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1658,0,28,16,,,
871,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 6 June 1657",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1657,0,6,16,,,
1130,"Godefrid Alois Kinner von Löwenthurm to Kircher, Vienna, 22 April [no year]",letter,,Latin,50,Kinner von Löwenthurm,Godefrid Alois,"mathematician, tutor to the Archduke",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,0,0,22,16,,,
1417,"Kircher to Hermman Georg von Neuhoff, Prince-abbot of Fulda, Malta, 15 September 1637 (draft)","minutes,letter,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),188,Neuhoff,Hermann Georg von,Prince-abbot of Fulda,Malta,35.9375,14.3754,1637,0,15,16,,,
1269,"Kircher to Leopold I, Holy Roman Emperor, Mentorella (Lazio), 13 October 1670 (draft)","letter,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),68,Leopold I,Holy Roman Emperor,Emperor,Mentorella (Lazio),41.9311,12.9720,1670,0,13,16,,,
733,"Andreas Kircher to Kircher, Münster, 12 February 1652",letter,,Latin,504,Kircher,Andreas,"Capuchin (O.F.M. Cap.),brother of Athanasius Kircher",51,Kircher,Athanasius,Jesuit (S.J.),Münster,51.9647,7.6285,1652,0,12,16,,,
734,"Andreas Kircher to Kircher, Münster, 28 July 1651",letter,,Latin,504,Kircher,Andreas,"Capuchin (O.F.M. Cap.),brother of Athanasius Kircher",51,Kircher,Athanasius,Jesuit (S.J.),Münster,51.9647,7.6285,1651,0,28,16,,,
735,"Andreas Kircher to Kircher, Münster, 3 January 1645",letter,,Latin,504,Kircher,Andreas,"Capuchin (O.F.M. Cap.),brother of Athanasius Kircher",51,Kircher,Athanasius,Jesuit (S.J.),Münster,51.9647,7.6285,1645,0,3,16,,,
736,"Andreas Kircher to Kircher, Münster, 5 July 1644",letter,,Latin,504,Kircher,Andreas,"Capuchin (O.F.M. Cap.),brother of Athanasius Kircher",51,Kircher,Athanasius,Jesuit (S.J.),Münster,51.9647,7.6285,1644,0,5,16,,,
737,"Andreas Kircher to Kircher, Münster, 10 September 1644",letter,,Latin,504,Kircher,Andreas,"Capuchin (O.F.M. Cap.),brother of Athanasius Kircher",51,Kircher,Athanasius,Jesuit (S.J.),Münster,51.9647,7.6285,1644,0,10,16,,,
2088,"Kircher to Juan Caramuel Lobkowicz to Kircher, no place, undated",letter,"writing systems,universal language schemes,polygraphy,Polygraphia Nova,cryptography,artificial languages",Latin,51,Kircher,Athanasius,Jesuit (S.J.),18,Caramuel Lobkowic,Juan,"Cistercian (O. Cist.),Bishop of Kempten,Benedictine (O.S.B.)",no place given,0.0000,0.0000,0,,,16,,,
1863,"Kircher to Juan Caramuel Lobkowicz, no place, undated","letter,copy,apograph","writing systems,universal language schemes,polygraphy,Polygraphia Nova,cryptography,artificial languages",Latin,51,Kircher,Athanasius,Jesuit (S.J.),18,Caramuel Lobkowic,Juan,"Cistercian (O. Cist.),Bishop of Kempten,Benedictine (O.S.B.)",no place given,0.0000,0.0000,0,,,16,,,
1415,Dedication of part of Kircher's Oedipus aegyptiacus to Stanislas Pstrokonski (draft),"letter,dedication","Oedipus Aegypticus,dedications,books",Latin,51,Kircher,Athanasius,Jesuit (S.J.),179,Pstrokonski,Stanislas,Bishop of Chelm (Poland),no place given,0.0000,0.0000,0,,,,,,
1792,"Kircher to an unidentified gentleman, no place, undated","letter,draft,accompanying letter","portents,comets,astronomical observations",Latin,51,Kircher,Athanasius,Jesuit (S.J.),898,gentleman,unidentified,,no place given,0.0000,0.0000,0,,,16,,,
2028,"Kircher to Francesco Carli, no place, 4 February 1669 (draft)","letter,draft,autograph",,Italian,51,Kircher,Athanasius,Jesuit (S.J.),316,Carli,Francesco,,no place given,0.0000,0.0000,1669,0,4,16,,,
1079,"Kircher to Giambattista Riccioli, no place, undated (draft)","letter,draft,autograph","instruments,censorship,books,astronomy,astronomical observations,Almagestum novum",Latin,51,Kircher,Athanasius,Jesuit (S.J.),96,Riccioli,Giambattista,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
1265,"Kircher to Filippo Carlo (Mahamet Chelebi), Prince of Tunis, no place, undated (draft)","letter,draft,autograph",,"Italian,Arabic",51,Kircher,Athanasius,Jesuit (S.J.),36,Filippo Carlo (Mahamet Chelebi),Prince of Tunis,Prince of Tunis,no place given,0.0000,0.0000,0,,,16,,,
1413,"Kircher to the Cardinals of the Congregation de Propaganda Fide, no place, undated (c. 1634)","letter,draft,autograph","religion,Prodromus coptus,patronage,early church history,Coptic,books",Latin,51,Kircher,Athanasius,Jesuit (S.J.),897,Propaganda Fide,Sacra Congregatio de,,no place given,0.0000,0.0000,0,,,,,,
1421,"Kircher to an unidentified gentleman, no place, undated (draft)","letter,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),898,gentleman,unidentified,,no place given,0.0000,0.0000,0,,,16,,,
1425,"Kircher to Marco Agapito Centurio, no place, undated (draft)","letter,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),328,Centurio,Marco Agapito,,no place given,0.0000,0.0000,0,,,16,,,
1429,"Kircher to an unidentified Jesuit, no place, undated (draft)","letter,draft,autograph","writing systems,hieroglyphics,Egypt and egyptology",Latin,51,Kircher,Athanasius,Jesuit (S.J.),900,Jesuit,unidentified,,no place given,0.0000,0.0000,0,,,16,,,
1435,"Kircher to an unidentified Jesuit, no place, undated (draft)","letter,draft,autograph","writing systems,obelisks,hieroglyphics",Latin,51,Kircher,Athanasius,Jesuit (S.J.),900,Jesuit,unidentified,,no place given,0.0000,0.0000,0,,,16,,,
1757,"Kircher to an unidentified gentleman, no place, undated (draft)","letter,draft,autograph","siphons,pneumatics,hydraulics",Latin,51,Kircher,Athanasius,Jesuit (S.J.),898,gentleman,unidentified,,no place given,0.0000,0.0000,0,,,16,,,
1896,Interpretation of inscriptions on a golden plate fixed to an ancient monument discovered in Vienna,"letter,draft,autograph","writing systems,inscriptions,archeology",Latin,51,Kircher,Athanasius,Jesuit (S.J.),53,Leopold Wilhelm,Archduke of Austria,Archduke of Austria,no place given,0.0000,0.0000,0,,,16,,,
2036,"Kircher to an unidentified cleric, no place, undated","letter,draft,autograph",,Italian,51,Kircher,Athanasius,Jesuit (S.J.),868,cleric,unidentified,cleric,no place given,0.0000,0.0000,0,,,16,,,
2044,"Kircher to Leopold I, Holy Roman Emperor, no place, undated (draft)","letter,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),68,Leopold I,Holy Roman Emperor,Emperor,no place given,0.0000,0.0000,0,,,16,,,
2050,"Kircher to Leopold I, Holy Roman Emperor, no place, undated (draft)","letter,draft,autograph","restoration,Mentorella,Historia Eustachio-Mariana",Latin,51,Kircher,Athanasius,Jesuit (S.J.),68,Leopold I,Holy Roman Emperor,Emperor,no place given,0.0000,0.0000,0,,,16,,,
2095,"Kircher to Clement IX, Pope (Giulio Rospigliosi), no place, undated (draft)","letter,draft,autograph","restoration,patronage,Mentorella",Italian,51,Kircher,Athanasius,Jesuit (S.J.),930,Clement IX,Pope (Giulio Rospigliosi),Pope,no place given,0.0000,0.0000,0,,,16,,,
2457,"Kircher to Leopold I, Holy Roman Emperor, no place, undated (draft)","letter,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),68,Leopold I,Holy Roman Emperor,Emperor,no place given,0.0000,0.0000,0,,,16,,,
2460,"Kircher to Ferdinand II de' Medici, Grand Duke of Tuscany, no place, undated (draft)","letter,draft,autograph",,Italian,51,Kircher,Athanasius,Jesuit (S.J.),34,Ferdinando II de' Medici,Grand Duke of Tuscany,Grand Duke of Tuscany,no place given,0.0000,0.0000,0,,,16,,,
2461,"Kircher to Giovanni Nicolò Conti, no place, undated (draft)","letter,draft,autograph",,Italian,51,Kircher,Athanasius,Jesuit (S.J.),878,Conti,Giovanni Nicolò,Cardinal,no place given,0.0000,0.0000,0,,,16,,,
2464,"Kircher to Alejandro Fabián, no place, undated (draft)","letter,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),74,Fabián,Alejandro,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
2469,"Kircher to Giovanni Nicolò Conti, no place, undated (draft)","letter,draft,autograph",,Italian,51,Kircher,Athanasius,Jesuit (S.J.),878,Conti,Giovanni Nicolò,Cardinal,no place given,0.0000,0.0000,0,,,16,,,
2472,"Kircher to Francesco Redi, no place, undated (draft)","letter,draft,autograph","witnessing,Mundus Subterraneus,experiments","Latin,Italian",51,Kircher,Athanasius,Jesuit (S.J.),,,,,no place given,0.0000,0.0000,0,,,16,,,
1806,"Kircher to Ferdinando II de' Medici, Grand Duke of Tuscany, no place, undated (draft)","letter,draft,autograph,accompanying letter","writing systems,steganography,Polygraphia Nova",Italian,51,Kircher,Athanasius,Jesuit (S.J.),34,Ferdinando II de' Medici,Grand Duke of Tuscany,Grand Duke of Tuscany,no place given,0.0000,0.0000,0,,,16,,,
2096,"Kircher to Leopold I, Holy Roman Emperor, no place, undated (draft)","letter,draft,autograph,accompanying letter","gifts,books,Arca Noë",Latin,51,Kircher,Athanasius,Jesuit (S.J.),68,Leopold I,Holy Roman Emperor,Emperor,no place given,0.0000,0.0000,0,,,16,,,
1428,"Kircher to Joannes Jansson van Waesberghe, no place, undated (draft)","letter,draft,collection of letters,autograph","publishing,books,book trade",Latin,51,Kircher,Athanasius,Jesuit (S.J.),,,,,no place given,0.0000,0.0000,0,,,,,,
1420,"Kircher to Juan Caramuel Lobkowic, no place, undated (draft)","letter,draft,damaged,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),18,Caramuel Lobkowic,Juan,"Cistercian (O. Cist.),Bishop of Kempten,Benedictine (O.S.B.)",no place given,0.0000,0.0000,0,,,16,,,
1436,"Kircher to an unidentified Jesuit, no place, undated (draft)","letter,drawing(s),draft,autograph","metrology,architecture",Latin,51,Kircher,Athanasius,Jesuit (S.J.),900,Jesuit,unidentified,,no place given,0.0000,0.0000,0,,,16,,,
1418,"Kircher to an unidentified count, no place, undated (draft)","letter,fragment,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),899,count,unidentified,count,no place given,0.0000,0.0000,0,,,16,,,
1928,"Kircher to Alexander VII, Pope (Fabio Chigi), Notae de antiquo aliquo missali","notes,letter,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),11,Alexander VII,Pope (Fabio Chigi),"Pope,Bishop of Nardò",no place given,0.0000,0.0000,0,,,16,,,
1818,"Kircher to Gianantonio Caprini, Tivoli, 3 October 1665","letter,draft,autograph",,Italian,51,Kircher,Athanasius,Jesuit (S.J.),315,Caprini,Gianantonio,"Rector of the Collegio Romano,Jesuit (S.J.)",Tivoli,32.9022,13.1858,1665,0,3,16,,,
1835,"Kircher, Risposta alli dubbi del Travagin","notes,letter,draft","tides,hydraulics,barometer",Italian,51,Kircher,Athanasius,Jesuit (S.J.),781,Travagin,Francesco,Member of the Royal Society,Tivoli,42.4192,11.8703,0,,,16,,,
2830,"Giacomo Scafili to Kircher, Trapani, 13 February 1656",letter,,Italian,51,Kircher,Athanasius,Jesuit (S.J.),,,,,Trapani,38.0186,12.5146,1656,0,13,16,,,
2470,"Kircher to Carlo di Theodoli, Tusculi, 1 October 1678 (draft)","letter,draft,autograph",,Italian,51,Kircher,Athanasius,Jesuit (S.J.),933,Theodoli,Carlo di,Marquis,Tusculi,41.7984,12.7087,1678,0,1,16,,,
1964,"Kircher to Sophia Anna Bernhardi, Tusculi, 20 February 1667","letter,draft,autograph",,Latin,51,Kircher,Athanasius,Jesuit (S.J.),268,Bernhardi,Sophia Anna,S.R.M. cubicularia,Tusculi,41.7984,12.7087,1667,0,20,16,,,
1778,"Kircher to Antonio Juan Centellas, Tusculi, 28 October 1666 (draft)","minutes,letter,autograph",,Italian,51,Kircher,Athanasius,Jesuit (S.J.),326,Centellas,Antonio Juan,,Tusculi,50.7121,20.1748,1666,0,28,16,,,
332,"Kircher to Alexander VII, Pope (Fabio Chigi), no place, undated (draft)","letter,draft","visitors,travel,Rome,museum,Collegio Romano",Latin,51,Kircher,Athanasius,Jesuit (S.J.),11,Alexander VII,Pope (Fabio Chigi),"Pope,Bishop of Nardò",,0.0000,0.0000,0,,,,,,
333,"Kircher to the Holy Roman Emperor [Leopold I?], no place, undated (draft)","letter,draft,accompanying letter","St Athanasius,missionaries,Mexico,gifts,curiosity",Latin,51,Kircher,Athanasius,Jesuit (S.J.),,,,,,0.0000,0.0000,0,,,,,,
2912,"Kircher to Gabriel Hesson, no place, undated","letter,draft,autograph",,Syriac,51,Kircher,Athanasius,Jesuit (S.J.),471,Hesson,Gabriel,,,,,,,,,,,
2646,"Andreas Kobavius to Kircher, Vienna, 20 February 1640",letter,,Latin,505,Kobavius,Andreas,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1640,0,20,16,,,
1846,"Adam Adamandus Kochanski to Kircher, Dillingen, 1 October 1664",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Dillingen,48.5812,10.4953,1664,0,1,16,,,
1043,"Adam Adamandus Kochanski to Kircher, Florence, 30 April 1669",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1669,0,30,16,,,
1974,"Adam Adamandus Kochanski to Kircher, Florence, 30 April 1667",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1667,0,30,16,,,
1787,"Adam Adamandus Kochanski to Kircher, Florence, 20 November 1666",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1666,0,20,16,,,
1795,"Adam Adamandus Kochanski to Kircher, Mainz, 14 April 1664",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1664,0,14,16,,,
1845,"Adam Adamandus Kochanski to Kircher, Mainz, 23 June 1664",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1664,0,23,16,,,
1867,"Adam Adamandus Kochanski to Kircher, Mainz, 28 March 1661",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1661,0,28,16,,,
1883,"Adam Adamandus Kochanski to Kircher, Mainz, 9 June 1661",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1661,0,9,16,,,
1872,"Adam Adamandus Kochanski to Kircher, Molsheim, 2 February 1657",letter,,Latin,506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Molsheim,48.5402,7.4920,1657,0,2,16,,,
2178,"Adam Adamandus Kochanski to Kircher, Olmütz, 11 August 1675",letter,,"Latin,Italian",506,Kochanski,Adam Adamandus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Olmütz,49.5954,17.2519,1675,0,11,16,,,
1732,"Leopold von Kollonich (Kollonitz) to Kircher, Vienna, 10 February 1667",letter,"toxicology,snake-stone",Italian,52,Kollonich (Kollonitz),Leopold von,"count,Cardinal",,,,,Vienna,48.2092,16.3728,1667,0,10,16,,,
1816,"Leopold von Kollonich (Kollonitz) to Kircher, Vienna, 24 July 1666",letter,,Italian,52,Kollonich (Kollonitz),Leopold von,"count,Cardinal",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1666,0,24,16,,,
403,"Leopold von Kollonich (Kollonitz) to Kircher, Vienna, 11 December 1665
Leopold von Kollonich (Kollonitz) to Kircher, Vienna, 11 December 1665",letter,"Mentorella,Historia Eustachio-Mariana,comets,books,astronomical observations",Latin,52,Kollonich (Kollonitz),Leopold von,"count,Cardinal",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1665,0,11,16,,,
