other_links.entity_id,Full name (vernacular),First name,Last name,Full name,VIAF ID,Title (same as alias?),Alias,Old Occupation data from Kircher DB,expertise/interests,expertise/interests major fields,office/position,Communities,Religion,Gender,Language(s),Published/circulated author?,Publication details,Spouse Name,"Location born (city, country)",birthdate,"Location died (city, country)",deathdate,Biographical notes,comments
47037,Johann Matthäus Faber,Johann Matthäus,Faber,"Faber, Johann Matthäus",,,,Physician at Heilbronn,,,physician,professional,Protestant,male,latin:1,,,,"Altomünster, Germany",1586-2-24,"Tirnau, Slovak Republic",1653-4-26,,Member of Academia naturae curiosorum
46839,Johann Maximilian Lamberg,Johann Maximilian,Lamberg,"Lamberg, Johann Maximilian",,,,"count, diplomat",,,"count,diplomat","titled_nobility,secular_official",Catholic,male,latin:10;italian:2,,,,,,,,,
47229,Johann Misch,Johann,Misch,"Misch, Johann",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47250,Johann Nadasi,Johann,Nadasi,"Nadasi, Johann",,,,Jesuit (S.J.),,history/classical scholarship,jesuit,clergy,Catholic,male,latin:1,Yes,"Annus Hebdomadarvm coelestium, sive, Pragae 1663. Reges Hungariae a Stephano usque Ferdinandum III.",,"Trnava, Slovak Republic",1614,,1688,,
47556,Johann Philipp Schönborn,Johann Philipp,Schönborn,"Schönborn, Johann Philipp",39514709,,Elector of Mainz,Archbishop Elector of Mainz,,religious/morality,"elector,archbishop","church_official,titled_nobility,clergy",Catholic,male,,Yes,"Die Psalmen Des Koniglichen Propheten Davids, Mainz 1658.Catholische Sonn- vnd Feyerta_gliche Evangelia, vnd darauß gezogene Lehrstu_ck : Sambt etlichen, zu der Christlichen Lehr vnd Lob Gottes geho_rigen, am end beygesetzten, Gesa_ngen, Wurzburg 1653",,"Laubuseschbach, Germany",1605-8-6,"Würzburg, Germany",1673-2-12,,
47322,Johann Rhodius (Rode),Johann,Rhodius (Rode),"Rhodius (Rode), Johann",,,,Piarist (O.S.P.),,,piarist,clergy,Catholic,male,latin:25;italian:1,Yes,,,,,,,,
46796,Johann Schega,Johann,Schega,"Schega, Johann",,,,"Jesuit (S.J.),Confessor to prince Leopold of Austria (later ",,,"jesuit,confessor",clergy,Catholic,male,latin:25,,,,"Ljublanja, Slovenia",1595,"Vienna, Austria",1664,confessor to archduke Leopold Wilhelm,
47368,Johann Schücking,Johann,Schücking,"Schücking, Johann",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,Yes,"Summa disputationum de Bibliorum SS. textus hebraei ac lat. authentia et corruptela, colonie 1649.",,,,,,,
47406,Johann Storheber,Johann,Storheber,"Storheber, Johann",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47415,Johann Tilemann,Johann,Tilemann,"Tilemann, Johann",,,,author,"theology,natural philosophy ","religious/morality,natural philosophy",,,Protestant,male,latin:7;greek:1,Yes,"Kurtze Beschreibung der Sauerbronnen zu Wildungen, Marpurg 1639.Observationes medicinales, Marburg 1639. Appendix, De Materia Medica : Ad aphorismos therapeuticos, Marburg 1650.",,,,,,,
47435,Johann Vesling,Johann,Vesling,"Vesling, Johann",15545310,,,"professor of anatomy and pharmacy,anatomist","anatomy,pharmacy",natural philosophy,professor,professional,Catholic,male,latin:4,Yes,"De plantis Aegyptiae Observationes, Patavium 1638. Ioannis Veslingii ... Syntagma anatomicvm, locis plurimis auctum, emendatum, neu isque iconibus diligenter exornatum.",,,1598,,1649-8-30,,
46834,Johann Weickard von Auersperg,Johann Weickard von,Auersperg,"Auersperg, Johann Weickard von",,,prince,prince,,,"prince,minister","titled_nobility,secular_official",Catholic convert,male,latin:6,,,,,,,,"See Vehse, Memoirs of the court and aristocracy of Austria, Volume 1--verify he was a convert?
 ",
47117,Johann Wolfgang Hoeckner,Johann Wolfgang,Hoeckner,"Hoeckner, Johann Wolfgang",,,,"Jurist, City Councilor (Regensburg)",,,"jurist,councillor",secular_official,,male,latin:1,Yes,"Meyerhoffer, Georg Christoff, Johann Wolfgang Ho_ckhner, Esaias Feischel, and Anna Margaretha Feischel. Als Die Edle ... Fraw Anna Margaretha Feischlin, gebohrne Go_tzin, Deß ... Herrn Esaiae Feischel, Beyder Rechten wu_rdigen Doctorandi, Hertzgeliebte Haußfraw Den 16. Augusti 1673. lauffenden Jahrs ... entschlaffen, den folgenden 19. gedachten Monaths zur Erden besta_ttiget, Haben ihr Christlich Mittleiden bezeugen wollen Etliche gute Freund und Landsleuth. Straßburg: Welper, 1673.",,,,,,,
47014,John Dodington,John,Dodington,"Dodington, John",,"secretary to Turloe, secretary of state to Oliver Cromwell",,,,,secretary,secular_official,Protestant,male,italian:7;latin:4,,,,,,,,I guess protestant,
47305,John Price,John,Price,"Price, John",,,,keeper of coins at Medici court,antiquarianism,history/classical scholarship,classicist,secular_official,Catholic,male,latin:1,Yes,notes to Methamorphoses or Apuleius,,,1602,Rome,1676,,
47315,John Reyner,John,Reyner,"Reyner, John",,,Johannes Reyneri filius Cools,Historiographer of the Peace of Münster,,history/classical scholarship,,,,male,latin:3;persian:1,,,,,,,,,
46822,Joseph Marie Suáres,Joseph Marie,Suáres,"Suáres, Joseph Marie",,,Bishop of Vaison (France),Bishop of Vaison (France),"antiquarianism,classical scholarship",history/classical scholarship,bishop,"clergy,church_official",Catholic,male,latin:3,Yes,"De numismatis & nummis antiquis dissertatio, 1683.",,,,,,,
47361,Joseph Theodor Schenck,Joseph Theodor,Schenck,"Schenck, Joseph Theodor",,,Johann,"professor of medicine at the University of Jena,physician",medicine,natural philosophy,"physician,professor",professional,Protestant,male,latin:2,,,,,1619,,1671,,
47036,Joseph Wilhelm Faber,Joseph Wilhelm,Faber,"Faber, Joseph Wilhelm",,,,Jesuit (S.J.),,,"jesuit,preacher",clergy,Catholic,male,latin:2,,,,,,,,,
47468,José Zaragoza,José,Zaragoza,"Zaragoza, José",,,mathematician to the King of Spain,"mathematician to the King of Spain,Jesuit (S.J.)",mathematics,natural philosophy,jesuit,clergy,Catholic,male,latin:1,Yes,"Geometria especvlativa, y pratica de los planos, y solidos, 1671.",,,,,,,
46702,Juan Caramuel Lobkowic,Juan,Caramuel Lobkowic,"Caramuel Lobkowic, Juan",,,abbot,"Cistercian (O. Cist.),Bishop of Kempten,Benedictine (O.S.B.)","theology,mathematics,languages,orientalism,astronomy,poetry,architecture","poetry,natural philosophy,history/classical scholarship,languages,religious/morality,other","abbot,benedictine,bishop,cistercian","clergy,church_official,titled_nobility",Catholic,male,latin:17;kircher's_universal_language:2;spanish:1;italian:2;german:1;czech:1;french:1;arabic:1;hebrew:1,Yes,"Theologia moralis, fundamentalis, praeterintentionalis, decalogica, sacramentalis, canonica, regularis, civilis, militaris, 1652; Philippvs Prvdens Caroli v. imp. filivs, Lvsitaniæ, Algarbiæ, Indiæ, Brasiliæ legitimvs rex demonstratvs, 1639; Praecursor logicus complectens grammaticam audacem: reimpresio_n de la edicio_n Frankfurt, 1654; _Al ha-ate_izm shel ha-rabanim, 2005; Syntagma de arte typographica, 2004. ",,,,,,,
46996,Juan Correa,Juan,Correa,"Correa, Juan",,,,Franciscan (O.F.M.),,,franciscan,clergy,Catholic,male,italian:1,,,,,,,,Is he a Mexican painter?,
46965,Juan de Castellas,Juan de,Castellas,"Castellas, Juan de",,,,,,,,,,male,spanish:1,,,,,,,,,
46988,Juan Ramón de Coninck,Juan Ramón de,Coninck,"Coninck, Juan Ramón de",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
46862,Karl Gottlieb von Aichpichl,Karl Gottlieb von,Aichpichl,"Aichpichl, Karl Gottlieb von",,,"Aichpüchl, Aichpüchler, Aichbüchel, Aichbühl",,,,privy counsellor,titled_nobility,Catholic,male,latin:1,,,,,,,,,
46851,Karl Ignaz von Sternberg,Karl Ignaz  von,Sternberg,"Sternberg, Karl Ignaz  von",,,Baron,Baron,,,baron,titled_nobility,Catholic,male,latin:1,,,,,,,1700,It is Karl Ignaz vonSternberg,
46703,Karl Kaspar von der Leyen,Karl Kaspar von der,Leyen,"Leyen, Karl Kaspar von der",42186416,,Elector of Trier,Elector of Trier,,,"elector,archbishop","church_official,titled_nobility,clergy",Catholic,male,latin:1 ,,,,,1618-12-18,,1676-06-01,,
47332,Karl Saffyr,Karl,Saffyr,"Saffyr, Karl",,,,,,,,,,male,latin:1,,,,,,,,,
47384,Karl Sinich (Sing),Karl,Sinich (Sing),"Sinich (Sing), Karl",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:4,,,,,,,,,
47386,Karl Soll,Karl,Soll,"Soll, Karl",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47425,Karl Ultsch,Karl,Ultsch,"Ultsch, Karl",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47142,Kaspar Keller,Kaspar,Keller,"Keller, Kaspar",,,,Benedictine (O.S.B.),,,benedictine,clergy,Catholic,male,latin:1,,,,,,,,,
47366,Kaspar Schott,Kaspar,Schott,"Schott, Kaspar",,,disciple of Athanasius Kircher,"natural philosopher,mathematician,Jesuit (S.J.),disciple of ","mathematics,natural philosophy",natural philosophy,jesuit,clergy,Catholic,male,"latin, italian:2;italian:8;latin:18",Yes,"Mechanica Hydraulico-Pnevmatica, Francofurti 1657.",,,,,,,
47376,Kaspar Sevenstern,Kaspar,Sevenstern,"Sevenstern, Kaspar",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,Yes,"Freundtliche Einladung Auff die Wohlgerathene, Koln 1671. Eyteler Sturm- vnd Wirbel-Windt, Koln 1668. Gegengespra_ch u_ber die Frage: Warum wilt du nicht Ro_misch Katholisch werden wie deine Vorfahren gewesen?, Hanover 1669.",,,,,,,
47125,Kilian Hötting,Kilian,Hötting,"Hötting, Kilian",,,,,,,prior,"clergy,church_official",Catholic,male,latin:1,,,,,,,,,"unreadable, different name"
47542,King of the Romans Ferdinand IV,King of the Romans,Ferdinand IV,"Ferdinand IV, King of the Romans",,,King of the Romans,,,,king,titled_nobility,Catholic,male,,,,,"Vienna, Austria",1633-9-8,"Vienna, Austria",1654-7-0,,
46918,Lambert Bidloo,Lambert,Bidloo,"Bidloo, Lambert",,,,"apothecary, botanist",botany,natural philosophy,apothecary,professional,Mennonite,male,latin:1,Yes,"Panpoe_ticon Batavu_m,: kabinet, waar in de afbeeldingen van voornaame Nederlandsche dichteren, versameld, en konstig geschilderdt door Arnoud van Halen, en onder uytbreyding, en aanmerkingen, over de hollandsche rym-konst, geopendt. Te Amsterdam: By Andries van Damme, boekverkooper bezuyden de Beurs, 1720; Mennoos kerck, in, en uyt Babel, ofte Den aenvang, voortgang, en redderinge van de verwarringen der Vlaemsche Doops-gesinden ... vergeleken met de tseventigh-jarige gevangenisse, en herstellinge der Israe_lieten. t'Amsterdam: voor Samuel Imbrechts, 1665; Lamb. Bidloo Dissertatio de re herbaria. 1683.",,,,,,,
46820,Landgrave of Hesse-Darmstadt Friedrich,Landgrave of Hesse-Darmstadt,Friedrich,"Friedrich, Landgrave of Hesse-Darmstadt",,,Cardinal,Cardinal,,,cardinal,"clergy,church_official",Catholic convert,male,italian:17;german:1;latin:1,,,,,,,,,
46845,Lazarus von Henckel,Lazarus von,Henckel,"Henckel, Lazarus von",,,,"Baron, Count",,,"baron,count",titled_nobility,Catholic,male,german:3,,,,,,,,,
47421,Lelio da Treviso,Lelio da,Treviso,"Treviso, Lelio da",,,,Servite (O.S.M.),,,servite,clergy,Catholic,male,italian:1,,,,,,,,,
47106,Leonard Helm,Leonard,Helm,"Helm, Leonard",,,,Provincial of Franciscan order in Saxony,,,franciscan,"clergy,church_official",Catholic,male,latin:1,,,,,,,,,
47489,Leonard Marius,Leonard,Marius,"Marius, Leonard",,,,"priest, author",,,priest,clergy,Catholic,male,latin:1,,,,,,,,what kind of author?,
52871,Leone Allacci (Leo Allatius),Leone,Allacci,"Allacci, Leone",56655251,,,"theologian, librarian",theology,religious/morality,"librarian, physician",professional,Catholic convert,male,,Yes,"De Templis Graecorvm Recentioribvs , Ad Ioannem Morinum, De Narthece Ecclesiae Veteris, Ad Gasparem de Simeonibus, Nec Non De Graecorvm Hodie Qvorvndam Opinationibvs , Ad Paullum Zacchiam. Eustathii archiepiscopi Antiocheni Commentarius in Hexaemeron: ac de Engastrimytho dissertatio adversus Origenem : Item Origenis de eadem Engastrimytho, Lugduni Batavorum 1629. De Erroribus magnorum virorum in dicendo dissertatio rhetorica, rome 1635. Orationes duae, Aiax et Ulysses, Paris 1637.",,"Chios, Greece",1586,"Rome, Italy",1669-1-19,this is Leo Allatius,
47342,Leone Santi,Leone,Santi,"Santi, Leone",,,,"Prefect of studies in the Collegio Romano,Jesuit (S.J.)",,,"jesuit,prefect","clergy,church_official",Catholic,male,italian:1,Yes,"Floridorum opuscula varia, 1636.",,,,,,,
47093,Leonhard Hahn,Leonhard,Hahn,"Hahn, Leonhard",,,,"Guardian of Andreas Kircher,Capuchin (O.F.M. Cap.)",,,"capuchin,guardian",clergy,Catholic,male,latin:1,,,,,,,,,
47196,Leopold Mancinus,Leopold,Mancinus,"Mancinus, Leopold",67408894,,,"Jesuit (S.J.),confessor to the Elector of Bavaria",,,"confessor,jesuit",clergy,Catholic,male,latin:2,Yes,"Deus misericos per psalterium decachordum, seu, Decem divinae miserationis demonstrationes, Monacii 1692.",,,1605,,1673,,
46744,Leopoldo de' Medici,Leopoldo de',Medici,"Medici, Leopoldo de'",,,Prince of Tuscany,"Prince of Tuscany,Cardinal",,,"prince,cardinal","clergy,church_official,titled_nobility",Catholic,male,italian:13,,,,,,,,"Founder/patron of Accademia del Cimento (1657), member of Accademia della Crusca",
46728,Leopold von Kollonich (Kollonitz),Leopold von,Kollonich (Kollonitz),"Kollonich (Kollonitz), Leopold von",,,Cardinal,"count,Cardinal",,,"count,cardinal","clergy,church_official,titled_nobility",Catholic,male,latin:3;italian:2,,,,,,,,,
47234,Levin Claus Moltke,Levin Claus,Moltke,"Moltke, Levin Claus",,,"Molthe, Nicolaus",councillor at Holstein-Gottorf court,,,councillor ,professional,,male,latin:3,Yes,,,,,,1663,councillor at Holstein-Gottorf court,
46993,Lodewijk Cools van Tetrode,Lodewijk,Cools van Tetrode,"Cools van Tetrode, Lodewijk",,,,,,,,,,male,latin:1,,,,,,,,,
47026,Lodewijk Elsevier,Lodewijk,Elsevier,"Elsevier, Lodewijk",,,,printer,,,printer,professional,Protestant,male,french:1,,,,,,,,,
46802,Lodewijk Kras (Crasius),Lodewijk,Kras (Crasius),"Kras (Crasius), Lodewijk",,,"Louis Crasius, Ludovicus Crasius","Rector of the College of Bratislava,Jesuit (S.J.)",,,jesuit,clergy,Catholic,male,latin:1,Yes,,,"Gravelines, France",1597,"Prague, Czech Republic",1677,,
47215,Lorenz Mattenkloth,Lorenz,Mattenkloth,"Mattenkloth, Lorenz",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47201,Lorenzo di Marciano,Lorenzo di,Marciano,"Marciano, Lorenzo di",,,,,,,,,,male,italian:1,,,,,,,,,
47170,Lorenzo Legato,Lorenzo,Legato,"Legato, Lorenzo",,,,physician,medicine,natural philosophy,physician,professional,,male,latin:2,,,,,,,,,
47188,Lorenzo Magalotti,Lorenzo,Magalotti,"Magalotti, Lorenzo",34478273,,,Jesuit (S.J.),"natural philosophy,poetry","natural philosophy,poetry","secretary,diplomat,jesuit","professional,clergy",Catholic,male,italian:1,Yes,"Saggi di naturali esperienze fatte nell'Accademia del cimento, Firenze 1667.",,,1637-10-24,"Florence, Italy",1712-3-2,"Secretary of Academia del cimento, philosopher, diplomat, poet",
46942,Louis Brouzet,Louis,Brouzet,"Brouzet, Louis",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,,,,,,,,,,
47367,Lucas d. J. Schroek,Lucas d. J.,Schroek,"Schroek, Lucas d. J.",,,,physician,medicine,natural philosophy,physician,professional,,male,latin:9,Yes,"Pharmacopoeia augustana renovata et aucta …, Augustae Vindelicorum 1684.",,,,,,,
47120,Lucas Holstenius,Lucas,Holstenius,"Holstenius, Lucas",9870846,,,,"history,classical scholarship,antiquarianism",history/classical scholarship,librarian,professional,Catholic,male,latin:2,Yes,"Italia antiqua, 1624; Eusebius Against Hierocles, 1628; Sayings of the later Pythagoreans, 1638; De diis et mundo of the neo-Platonist Sallustius, 1638; Codex regularum monasticarum, 1661.",,"Hamburg, Germany",1596,,1661-2-2,,
47638,Lucio Caracara,Lucio,Caracara,"Caracara, Lucio",,,,,,,,,,male,italian:1,,,,,,,,,different last name
46921,Ludwig Bildstein,Ludwig,Bildstein,"Bildstein, Ludwig",,,,,,,canonicus,clergy,Catholic,male,latin:1,,,,,,,,,
47621,Ludwig Hopff,Ludwig,Hopff,"Hopff, Ludwig",,,,notary,,,notary,secular_official,Catholic,male,"latin, hebrew:1",,,,,,,,,
47302,Ludwig Pouch,Ludwig,Pouch,"Pouch, Ludwig",,,,,,,,,,male,latin:2,,,,,,,,,
47203,Luigi Marracci,Luigi,Marracci,"Marracci, Luigi",61585369,,,"Jesuit (S.J.), confessor to Innocent XI",orientalism ,languages,jesuit,clergy,Catholic,male,latin:1,Yes,"Memorie di S. Maria in Portico di Roma dal giorno, nel quale apparue quella mirabile imagine nel palazzo di S. Galla Patritia Romana nel portico d' Ottavia ... fin' al tempo nel quale fu_ traportata nella sua nuova chiesa di Campitello …, Rome 1667. Prodromus ad refutationem Alcorani : in quo per quatuor praecipuas verae religionis notas Mahumetanae sectae falsitas ostenditur, Christianae religionis veritas comprobatur, Rome 1691. (with others) Prodromus ad refutationem Alcorani : in quo per quatuor praecipuas verae religionis notas Mahumetanae sectae falsitas ostenditur, Christianae religionis veritas comprobatur, Rome 1671.",,,1612,,1700,,
52872,"Lukas, d.A. Schroek","Lukas, d.A.",Schroek,"Schroek, Lukas, d.A.",,,,,medicine,natural philosophy,physician,professional,,male,,Yes,"Disputatio Medica De Viperae et Venenorum in genere omnium Natura, differentiis, Symptomatibus, horumque Curatione generica, Basileae 1640. Disputatio Physica De Temperamentis, Altdorf 1639.",,,,,,,
47218,Lusitano de Mello,Lusitano de,Mello,"Mello, Lusitano de",,,,,,,,,,male,latin:1,,,,,,,,,different name?
47375,Manfredo Settala,Manfredo,Settala,"Settala, Manfredo",9905826,,,"collector, canon of Milan",collecting,other,canon,clergy,Catholic,male,italian:6,Yes,"Musaeum Septalianum : Manfredi Septalae patritii Mediolanensis industrioso labore constructum; Pauli Mariae Terzagi ... geniali laconismo descriptum; politioris literaturae professoribus erudita humanitate adapertum, Dertonae 1664.",,,1600,,1680,,
47047,Marcantonio Gaeotti,Marcantonio,Gaeotti,"Gaeotti, Marcantonio",,,different name,,,,,,,male,"latin,hebrew:1",,,,,,,,,
47377,Marcaurelio Severino,Marcaurelio,Severino,"Severino, Marcaurelio",,,,physician,medicine,natural philosophy,physician,professional,Catholic,male,latin:2;italian:2,,,,,1580,,1656,,
47610,Marc de Billy,Marc de,Billy,"Billy, Marc de",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,french:1,,,,,,,,,
47520,Marcello di Santacroce,Marcello di,Santacroce,"Santacroce, Marcello di",,,Cardinal,Cardinal,,,cardinal,"church_official,clergy",Catholic,male,italian:2,,,,,,,,,
47379,Marcello Severolo,Marcello,Severolo,"Severolo, Marcello",,,abbot,abbot,,,abbot,"clergy,church_official",Catholic,male,latin:1,,,,,,,,,
46970,Marco Agapito Centurio,Marco Agapito,Centurio,"Centurio, Marco Agapito",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
46909,Margrave of Baden Bernhard Gustav,Margrave of Baden,Bernhard Gustav,"Bernhard Gustav, Margrave of Baden",,,Margrave of Baden,"Margrave of Baden,Cardinal",,,"margrave,cardinal","clergy,church_official,titled_nobility",Catholic,male,latin:1,,,,,,,,,
47321,Maria Antonia Riviera,Maria Antonia,Riviera,"Riviera, Maria Antonia",,,,,,,,,,female,italian:1,,,,,,,,,
46869,Maria Eustachia von Althann,Maria Eustachia von,Althann,"Althann, Maria Eustachia von",,,,,,,duchess,titled_nobility,Catholic,female,german:6,,,,,,,,,
47392,Mariano Sozzino,Mariano,Sozzino,"Sozzino, Mariano",,,,,,,,,,male,italian:1,,,,,,,,,
47224,Marin Mersenne,Marin,Mersenne,"Mersenne, Marin",41843933,,,Minim (O.F.M. Minim.),"theology,natural philosophy,music,mathematics","religious/morality,natural philosophy,music",minim,clergy,Catholic,male,"latin,italian:1;latin:2",Yes,"Harmonie universelle, Paris 1636-7. Les Mécaniques de Galilée, Paris 1634.",,"Oizé, France",1588-9-8,"Paris, France",1648-9-1,,
